Year,Player1,Country1,Player2,Country2,Score1,Score2,
1988,Andrey Shuvalov,URS,Martin Brill,NZL,10,3,
1988,Éric Srecki,FRA,Yun Nam-Jin,KOR,10,2,
1988,Arnd Schmitt,FRG,Johannes Nagele,AUT,10,2,
1988,Arnd Schmitt,FRG,Mauricio Rivas,COL,10,2,
1992,Éric Srecki,FRA,Sergey Kravchuk,EUN,5,5,
1992,Roberto Lazzarini,BRA,Jiří Douba,TCH,5,5,
1992,Robert Marx,USA,Manuel Pereira,ESP,5,5,
1992,Maurizio Randazzo,ITA,Olivier Jacquet,SUI,5,5,
1992,Gavin McLean,NZL,Olivier Jacquet,SUI,5,5,
1992,Roman Ječmínek,TCH,Zahi El-Khoury,LBN,5,5,
1992,Sandro Cuomo,ITA,Norikazu Tanabe,JPN,5,5,
1992,Jean-Marc Chouinard,CAN,André Kuhn,SUI,5,5,
1992,André Kuhn,SUI,Sławomir Nawrocki,POL,5,5,
1992,Sławomir Nawrocki,POL,Kim Jeong-Gwan,KOR,5,5,
1992,Pavel Kolobkov,EUN,Arnd Schmitt,GER,5,5,
1992,Angelo Mazzoni,ITA,Laurie Shong,CAN,5,4,
1992,Angelo Mazzoni,ITA,Juan Miguel Paz,COL,5,4,
1992,Angelo Mazzoni,ITA,Daniel Lang,SUI,5,4,
1992,Aleš Depta,TCH,Handry Lenzun,INA,5,4,
1992,Juan Miguel Paz,COL,Daniel Lang,SUI,5,4,
1992,Handry Lenzun,INA,Francisco Papaiano,BRA,5,4,
1992,Sergey Kravchuk,EUN,Jiří Douba,TCH,5,4,
1992,Sergey Kravchuk,EUN,Chris O'Loughlin,USA,5,4,
1992,Sergey Kravchuk,EUN,Lucas Zakaria,INA,5,4,
1992,Roberto Lazzarini,BRA,Lucas Zakaria,INA,5,4,
1992,Steven Paul,GBR,Chris O'Loughlin,USA,5,4,
1992,Péter Vánky,SWE,Andrey Shuvalov,EUN,5,4,
1992,Péter Vánky,SWE,Maciej Ciszewski,POL,5,4,
1992,Maciej Ciszewski,POL,Cornel Milan,ROU,5,4,
1992,Raúl Maroto,ESP,Péter Vánky,SWE,5,4,
1992,Mohamed Al-Hamar,KUW,Cornel Milan,ROU,5,4,
1992,Mohamed Al-Hamar,KUW,Luciano Finardi,BRA,5,4,
1992,Cornel Milan,ROU,Luciano Finardi,BRA,5,4,
1992,Krisztián Kulcsár,HUN,Robert Felisiak,GER,5,4,
1992,Krisztián Kulcsár,HUN,Michael O'Brien,IRL,5,4,
1992,Krisztián Kulcsár,HUN,Manuel Pereira,ESP,5,4,
1992,Robert Felisiak,GER,Michael O'Brien,IRL,5,4,
1992,Michael O'Brien,IRL,José Marcelo Álvarez,PAR,5,4,
1992,Manuel Pereira,ESP,José Marcelo Álvarez,PAR,5,4,
1992,Mauricio Rivas,COL,Adrian Pop,ROU,5,4,
1992,Mauricio Rivas,COL,Maurizio Randazzo,ITA,5,4,
1992,Mauricio Rivas,COL,Enzo da Ponte,PAR,5,4,
1992,Adrian Pop,ROU,Gavin McLean,NZL,5,4,
1992,Adrian Pop,ROU,Enzo da Ponte,PAR,5,4,
1992,Elmar Borrmann,GER,Roman Ječmínek,TCH,5,4,
1992,Olivier Lenglet,FRA,Lee Sang-Gi,KOR,5,4,
1992,Lee Sang-Gi,KOR,Roman Ječmínek,TCH,5,4,
1992,Scott Arnold,AUS,Trevor Strydom,RSA,5,4,
1992,Sandro Cuomo,ITA,Fernando de la Peña,ESP,5,4,
1992,Sandro Cuomo,ITA,Ferenc Hegedűs,HUN,5,4,
1992,Danek Nowosielski,CAN,Gabriel Pantelimon,ROU,5,4,
1992,Fernando de la Peña,ESP,Dario Torrente,RSA,5,4,
1992,Gabriel Pantelimon,ROU,Fernando de la Peña,ESP,5,4,
1992,Ferenc Hegedűs,HUN,Dario Torrente,RSA,5,4,
1992,Norikazu Tanabe,JPN,Gabriel Pantelimon,ROU,5,4,
1992,Norikazu Tanabe,JPN,Dario Torrente,RSA,5,4,
1992,Kim Jeong-Gwan,KOR,André Kuhn,SUI,5,4,
1992,Ulf Sandegren,SWE,Hein van Garderen,RSA,5,4,
1992,Iván Kovács,HUN,Robert Davidson,AUS,5,4,
1992,Robert Davidson,AUS,Kaido Kaaberma,EST,5,4,
1992,Robert Davidson,AUS,Jang Tae-Seok,KOR,5,4,
1992,Robert Davidson,AUS,Jon Normile,USA,5,4,
1992,Jon Normile,USA,Witold Gadomski,POL,5,4,
1992,Tan Ronald,SGP,Witold Gadomski,POL,5,4,
1992,Pavel Kolobkov,EUN,Rui Frazão,POR,5,4,
1992,Thomas Lundblad,SWE,Rafael di Tella,ARG,5,4,
1992,Viktor Zuikov,EST,Rui Frazão,POR,5,4,
1992,Rafael di Tella,ARG,James Wong,SGP,5,4,
1992,Angelo Mazzoni,ITA,Aleš Depta,TCH,5,3,
1992,Laurie Shong,CAN,Aleš Depta,TCH,5,3,
1992,Aleš Depta,TCH,Daniel Lang,SUI,5,3,
1992,Aleš Depta,TCH,Francisco Papaiano,BRA,5,3,
1992,Juan Miguel Paz,COL,Laurie Shong,CAN,5,3,
1992,Éric Srecki,FRA,Steven Paul,GBR,5,3,
1992,Jiří Douba,TCH,Chris O'Loughlin,USA,5,3,
1992,Steven Paul,GBR,Lucas Zakaria,INA,5,3,
1992,Péter Vánky,SWE,Cornel Milan,ROU,5,3,
1992,Andrey Shuvalov,EUN,Cornel Milan,ROU,5,3,
1992,Maciej Ciszewski,POL,Raúl Maroto,ESP,5,3,
1992,Cornel Milan,ROU,Raúl Maroto,ESP,5,3,
1992,Luciano Finardi,BRA,Maciej Ciszewski,POL,5,3,
1992,Krisztián Kulcsár,HUN,José Bandeira,POR,5,3,
1992,Robert Felisiak,GER,Manuel Pereira,ESP,5,3,
1992,Robert Felisiak,GER,José Bandeira,POR,5,3,
1992,Michael O'Brien,IRL,Manuel Pereira,ESP,5,3,
1992,Michael O'Brien,IRL,José Bandeira,POR,5,3,
1992,Robert Marx,USA,José Marcelo Álvarez,PAR,5,3,
1992,Manuel Pereira,ESP,José Bandeira,POR,5,3,
1992,José Bandeira,POR,José Marcelo Álvarez,PAR,5,3,
1992,Mauricio Rivas,COL,Olivier Jacquet,SUI,5,3,
1992,Maurizio Randazzo,ITA,Michel Youssef,LBN,5,3,
1992,Olivier Jacquet,SUI,Enzo da Ponte,PAR,5,3,
1992,Elmar Borrmann,GER,Olivier Lenglet,FRA,5,3,
1992,Elmar Borrmann,GER,Zahi El-Khoury,LBN,5,3,
1992,Elmar Borrmann,GER,Trevor Strydom,RSA,5,3,
1992,Lee Sang-Gi,KOR,Zahi El-Khoury,LBN,5,3,
1992,Roman Ječmínek,TCH,Olivier Lenglet,FRA,5,3,
1992,Roman Ječmínek,TCH,Scott Arnold,AUS,5,3,
1992,Zahi El-Khoury,LBN,Trevor Strydom,RSA,5,3,
1992,Sandro Cuomo,ITA,Danek Nowosielski,CAN,5,3,
1992,Sandro Cuomo,ITA,Gabriel Pantelimon,ROU,5,3,
1992,Danek Nowosielski,CAN,Norikazu Tanabe,JPN,5,3,
1992,Ferenc Hegedűs,HUN,Fernando de la Peña,ESP,5,3,
1992,Jean-Michel Henry,FRA,Jean-Marc Chouinard,CAN,5,3,
1992,Jean-Michel Henry,FRA,Ulf Sandegren,SWE,5,3,
1992,Kim Jeong-Gwan,KOR,Jean-Michel Henry,FRA,5,3,
1992,André Kuhn,SUI,Ulf Sandegren,SWE,5,3,
1992,Ulf Sandegren,SWE,Jean-Marc Chouinard,CAN,5,3,
1992,Ulf Sandegren,SWE,Sławomir Nawrocki,POL,5,3,
1992,Kaido Kaaberma,EST,Tan Ronald,SGP,5,3,
1992,Jang Tae-Seok,KOR,Iván Kovács,HUN,5,3,
1992,Jon Normile,USA,Jang Tae-Seok,KOR,5,3,
1992,Pavel Kolobkov,EUN,Thomas Lundblad,SWE,5,3,
1992,Pavel Kolobkov,EUN,Viktor Zuikov,EST,5,3,
1992,Arnd Schmitt,GER,Rafael di Tella,ARG,5,3,
1992,Rafael di Tella,ARG,Viktor Zuikov,EST,5,3,
1992,James Wong,SGP,Viktor Zuikov,EST,5,3,
1992,Daniel Lang,SUI,Handry Lenzun,INA,5,2,
1992,Francisco Papaiano,BRA,Daniel Lang,SUI,5,2,
1992,Éric Srecki,FRA,Jiří Douba,TCH,5,2,
1992,Éric Srecki,FRA,Lucas Zakaria,INA,5,2,
1992,Roberto Lazzarini,BRA,Sergey Kravchuk,EUN,5,2,
1992,Roberto Lazzarini,BRA,Steven Paul,GBR,5,2,
1992,Jiří Douba,TCH,Steven Paul,GBR,5,2,
1992,Lucas Zakaria,INA,Chris O'Loughlin,USA,5,2,
1992,Andrey Shuvalov,EUN,Maciej Ciszewski,POL,5,2,
1992,Andrey Shuvalov,EUN,Luciano Finardi,BRA,5,2,
1992,Raúl Maroto,ESP,Andrey Shuvalov,EUN,5,2,
1992,Mohamed Al-Hamar,KUW,Raúl Maroto,ESP,5,2,
1992,Krisztián Kulcsár,HUN,Robert Marx,USA,5,2,
1992,Krisztián Kulcsár,HUN,José Marcelo Álvarez,PAR,5,2,
1992,Robert Felisiak,GER,José Marcelo Álvarez,PAR,5,2,
1992,Mauricio Rivas,COL,Gavin McLean,NZL,5,2,
1992,Adrian Pop,ROU,Maurizio Randazzo,ITA,5,2,
1992,Adrian Pop,ROU,Olivier Jacquet,SUI,5,2,
1992,Gavin McLean,NZL,Michel Youssef,LBN,5,2,
1992,Olivier Lenglet,FRA,Zahi El-Khoury,LBN,5,2,
1992,Lee Sang-Gi,KOR,Trevor Strydom,RSA,5,2,
1992,Roman Ječmínek,TCH,Trevor Strydom,RSA,5,2,
1992,Scott Arnold,AUS,Zahi El-Khoury,LBN,5,2,
1992,Sandro Cuomo,ITA,Dario Torrente,RSA,5,2,
1992,Danek Nowosielski,CAN,Ferenc Hegedűs,HUN,5,2,
1992,Gabriel Pantelimon,ROU,Ferenc Hegedűs,HUN,5,2,
1992,Gabriel Pantelimon,ROU,Dario Torrente,RSA,5,2,
1992,Ferenc Hegedűs,HUN,Norikazu Tanabe,JPN,5,2,
1992,Jean-Michel Henry,FRA,André Kuhn,SUI,5,2,
1992,Jean-Marc Chouinard,CAN,Sławomir Nawrocki,POL,5,2,
1992,Jean-Marc Chouinard,CAN,Hein van Garderen,RSA,5,2,
1992,André Kuhn,SUI,Hein van Garderen,RSA,5,2,
1992,Kaido Kaaberma,EST,Jang Tae-Seok,KOR,5,2,
1992,Kaido Kaaberma,EST,Witold Gadomski,POL,5,2,
1992,Jang Tae-Seok,KOR,Witold Gadomski,POL,5,2,
1992,Thomas Lundblad,SWE,Arnd Schmitt,GER,5,2,
1992,Thomas Lundblad,SWE,James Wong,SGP,5,2,
1992,Thomas Lundblad,SWE,Rui Frazão,POR,5,2,
1992,Viktor Zuikov,EST,Thomas Lundblad,SWE,5,2,
1992,Viktor Zuikov,EST,Arnd Schmitt,GER,5,2,
1992,James Wong,SGP,Pavel Kolobkov,EUN,5,2,
1992,Laurie Shong,CAN,Handry Lenzun,INA,5,1,
1992,Laurie Shong,CAN,Daniel Lang,SUI,5,1,
1992,Aleš Depta,TCH,Juan Miguel Paz,COL,5,1,
1992,Juan Miguel Paz,COL,Francisco Papaiano,BRA,5,1,
1992,Handry Lenzun,INA,Juan Miguel Paz,COL,5,1,
1992,Éric Srecki,FRA,Chris O'Loughlin,USA,5,1,
1992,Sergey Kravchuk,EUN,Steven Paul,GBR,5,1,
1992,Chris O'Loughlin,USA,Roberto Lazzarini,BRA,5,1,
1992,Péter Vánky,SWE,Mohamed Al-Hamar,KUW,5,1,
1992,Péter Vánky,SWE,Luciano Finardi,BRA,5,1,
1992,Andrey Shuvalov,EUN,Mohamed Al-Hamar,KUW,5,1,
1992,Raúl Maroto,ESP,Luciano Finardi,BRA,5,1,
1992,Robert Felisiak,GER,Robert Marx,USA,5,1,
1992,Michael O'Brien,IRL,Robert Marx,USA,5,1,
1992,Mauricio Rivas,COL,Michel Youssef,LBN,5,1,
1992,Maurizio Randazzo,ITA,Enzo da Ponte,PAR,5,1,
1992,Gavin McLean,NZL,Enzo da Ponte,PAR,5,1,
1992,Michel Youssef,LBN,Enzo da Ponte,PAR,5,1,
1992,Elmar Borrmann,GER,Lee Sang-Gi,KOR,5,1,
1992,Elmar Borrmann,GER,Scott Arnold,AUS,5,1,
1992,Olivier Lenglet,FRA,Scott Arnold,AUS,5,1,
1992,Danek Nowosielski,CAN,Dario Torrente,RSA,5,1,
1992,Fernando de la Peña,ESP,Danek Nowosielski,CAN,5,1,
1992,Fernando de la Peña,ESP,Norikazu Tanabe,JPN,5,1,
1992,Jean-Michel Henry,FRA,Sławomir Nawrocki,POL,5,1,
1992,Jean-Michel Henry,FRA,Hein van Garderen,RSA,5,1,
1992,Kim Jeong-Gwan,KOR,Hein van Garderen,RSA,5,1,
1992,Jean-Marc Chouinard,CAN,Kim Jeong-Gwan,KOR,5,1,
1992,Sławomir Nawrocki,POL,Hein van Garderen,RSA,5,1,
1992,Iván Kovács,HUN,Kaido Kaaberma,EST,5,1,
1992,Iván Kovács,HUN,Jon Normile,USA,5,1,
1992,Iván Kovács,HUN,Witold Gadomski,POL,5,1,
1992,Iván Kovács,HUN,Tan Ronald,SGP,5,1,
1992,Robert Davidson,AUS,Tan Ronald,SGP,5,1,
1992,Jang Tae-Seok,KOR,Tan Ronald,SGP,5,1,
1992,Witold Gadomski,POL,Robert Davidson,AUS,5,1,
1992,Arnd Schmitt,GER,James Wong,SGP,5,1,
1992,Arnd Schmitt,GER,Rui Frazão,POR,5,1,
1992,Rui Frazão,POR,James Wong,SGP,5,1,
1992,Angelo Mazzoni,ITA,Handry Lenzun,INA,5,0,
1992,Angelo Mazzoni,ITA,Francisco Papaiano,BRA,5,0,
1992,Laurie Shong,CAN,Francisco Papaiano,BRA,5,0,
1992,Éric Srecki,FRA,Roberto Lazzarini,BRA,5,0,
1992,Jiří Douba,TCH,Lucas Zakaria,INA,5,0,
1992,Maciej Ciszewski,POL,Mohamed Al-Hamar,KUW,5,0,
1992,Robert Marx,USA,José Bandeira,POR,5,0,
1992,Adrian Pop,ROU,Michel Youssef,LBN,5,0,
1992,Maurizio Randazzo,ITA,Gavin McLean,NZL,5,0,
1992,Olivier Jacquet,SUI,Michel Youssef,LBN,5,0,
1992,Olivier Lenglet,FRA,Trevor Strydom,RSA,5,0,
1992,Lee Sang-Gi,KOR,Scott Arnold,AUS,5,0,
1992,Kim Jeong-Gwan,KOR,Ulf Sandegren,SWE,5,0,
1992,Kaido Kaaberma,EST,Jon Normile,USA,5,0,
1992,Jon Normile,USA,Tan Ronald,SGP,5,0,
1992,Pavel Kolobkov,EUN,Rafael di Tella,ARG,5,0,
1992,Rafael di Tella,ARG,Rui Frazão,POR,5,0,
1992,Fernando de la Peña,ESP,Krisztián Kulcsár,HUN,17,16,
1992,Mauricio Rivas,COL,Jean-Marc Chouinard,CAN,17,16,
1992,Laurie Shong,CAN,Robert Davidson,AUS,16,14,
1992,Mauricio Rivas,COL,Olivier Lenglet,FRA,16,13,
1992,Sergey Kravchuk,EUN,Olivier Lenglet,FRA,16,13,
1992,Danek Nowosielski,CAN,Thomas Lundblad,SWE,15,14,
1992,Sergey Kravchuk,EUN,Maurizio Randazzo,ITA,15,9,
1992,Pavel Kolobkov,EUN,Manuel Pereira,ESP,15,8,
1992,Fernando de la Peña,ESP,André Kuhn,SUI,15,13,
1992,Lee Sang-Gi,KOR,Mohamed Al-Hamar,KUW,15,12,
1992,Robert Felisiak,GER,Jean-Michel Henry,FRA,14,13,
1992,Kaido Kaaberma,EST,Éric Srecki,FRA,14,13,
1992,Krisztián Kulcsár,HUN,Robert Marx,USA,14,12,
1992,Pavel Kolobkov,EUN,Sławomir Nawrocki,POL,14,10,
1992,Elmar Borrmann,GER,Péter Vánky,SWE,14,10,
1992,Éric Srecki,FRA,Iván Kovács,HUN,14,10,
1992,Roberto Lazzarini,BRA,Jon Normile,USA,13,9,
1992,Maurizio Randazzo,ITA,Jang Tae-Seok,KOR,13,9,
1992,Jean-Michel Henry,FRA,Elmar Borrmann,GER,13,9,
1992,Robert Davidson,AUS,Adrian Pop,ROU,13,8,
1992,Pavel Kolobkov,EUN,Jean-Michel Henry,FRA,13,13,
1992,Péter Vánky,SWE,Roberto Lazzarini,BRA,13,11,
1992,Péter Vánky,SWE,Robert Davidson,AUS,13,10,
1992,Jang Tae-Seok,KOR,Maciej Ciszewski,POL,12,9,
1992,Sergey Kravchuk,EUN,Viktor Zuikov,EST,12,9,
1992,Éric Srecki,FRA,Arnd Schmitt,GER,12,9,
1992,Kaido Kaaberma,EST,Fernando de la Peña,ESP,12,9,
1992,Aleš Depta,TCH,Arnd Schmitt,GER,12,9,
1992,Jean-Michel Henry,FRA,Krisztián Kulcsár,HUN,12,8,
1992,Olivier Lenglet,FRA,Olivier Jacquet,SUI,12,10,
1992,Elmar Borrmann,GER,Andrey Shuvalov,EUN,12,10,
1992,Maurizio Randazzo,ITA,Jiří Douba,TCH,12,10,
1992,Jean-Michel Henry,FRA,Kaido Kaaberma,EST,12,10,
1992,Angelo Mazzoni,ITA,Laurie Shong,CAN,11,7,
1992,Andrey Shuvalov,EUN,Maurizio Randazzo,ITA,11,6,
1992,Kaido Kaaberma,EST,Handry Lenzun,INA,11,9,
1992,Danek Nowosielski,CAN,Gavin McLean,NZL,11,9,
1992,Jiří Douba,TCH,Gabriel Pantelimon,ROU,11,9,
1992,Robert Davidson,AUS,Juan Miguel Paz,COL,11,8,
1992,Jean-Marc Chouinard,CAN,Raúl Maroto,ESP,11,8,
1992,Thomas Lundblad,SWE,Ferenc Hegedűs,HUN,11,8,
1992,Laurie Shong,CAN,Aleš Depta,TCH,11,7,
1992,Pavel Kolobkov,EUN,Jiří Douba,TCH,11,7,
1992,Krisztián Kulcsár,HUN,Lee Sang-Gi,KOR,11,7,
1992,Jean-Michel Henry,FRA,Péter Vánky,SWE,11,7,
1992,Angelo Mazzoni,ITA,Robert Felisiak,GER,11,7,
1992,Éric Srecki,FRA,Pavel Kolobkov,EUN,11,7,
1992,Aleš Depta,TCH,Ulf Sandegren,SWE,11,6,
1992,Robert Marx,USA,Roman Ječmínek,TCH,11,6,
1992,Mauricio Rivas,COL,Sergey Kravchuk,EUN,11,6,
1992,Robert Felisiak,GER,Danek Nowosielski,CAN,11,5,
1992,Andrey Shuvalov,EUN,Norikazu Tanabe,JPN,11,4,
1992,Angelo Mazzoni,ITA,Fernando de la Peña,ESP,11,10,
1992,Jean-Marc Chouinard,CAN,Olivier Jacquet,SUI,11,6,
1992,Pavel Kolobkov,EUN,Angelo Mazzoni,ITA,10,7,
1992,Roberto Lazzarini,BRA,Adrian Pop,ROU,10,6,
1992,Robert Marx,USA,Sandro Cuomo,ITA,10,6,
1992,Iván Kovács,HUN,Mauricio Rivas,COL,10,6,
1992,Jean-Michel Henry,FRA,Jean-Marc Chouinard,CAN,10,6,
1992,Kaido Kaaberma,EST,Mauricio Rivas,COL,10,6,
1992,Maurizio Randazzo,ITA,James Wong,SGP,10,5,
1992,Olivier Jacquet,SUI,Michael O'Brien,IRL,10,5,
1992,Elmar Borrmann,GER,Jang Tae-Seok,KOR,10,5,
1992,Kaido Kaaberma,EST,Lee Sang-Gi,KOR,10,5,
1992,Pavel Kolobkov,EUN,Robert Felisiak,GER,10,5,
1992,Sergey Kravchuk,EUN,Sandro Cuomo,ITA,10,5,
1992,Angelo Mazzoni,ITA,Sławomir Nawrocki,POL,10,5,
1992,Éric Srecki,FRA,Andrey Shuvalov,EUN,10,5,
1992,Éric Srecki,FRA,Kaido Kaaberma,EST,10,5,
1992,Olivier Lenglet,FRA,Cornel Milan,ROU,10,4,
1992,Iván Kovács,HUN,Robert Marx,USA,10,4,
1992,Sławomir Nawrocki,POL,Kim Jeong-Gwan,KOR,10,3,
1992,Iván Kovács,HUN,Sergey Kravchuk,EUN,10,3,
1992,Jiří Douba,TCH,Angelo Mazzoni,ITA,10,3,
1992,Aleš Depta,TCH,Roberto Lazzarini,BRA,10,3,
1992,Andrey Shuvalov,EUN,Aleš Depta,TCH,10,3,
1992,Arnd Schmitt,GER,Rafael di Tella,ARG,10,2,
1992,Jean-Michel Henry,FRA,Thomas Lundblad,SWE,10,2,
1992,Éric Srecki,FRA,Laurie Shong,CAN,10,2,
1992,Andrey Shuvalov,EUN,Danek Nowosielski,CAN,10,2,
1996,Mike Marx,USA,James Ransom,CAN,15,9,
1996,Robert Leroux,FRA,Tamir Bloom,USA,15,9,
1996,Jean-Michel Henry,FRA,Gheorghe Epurescu,ROU,15,9,
1996,Mauricio Rivas,COL,Jim Carpenter,USA,15,9,
1996,Géza Imre,HUN,Iván Kovács,HUN,15,9,
1996,Valery Zakharevich,RUS,Fernando de la Peña,ESP,15,8,
1996,Iván Trevejo,CUB,Arnd Schmitt,GER,15,8,
1996,Aleksandr Beketov,RUS,Iván Kovács,HUN,15,8,
1996,Kaido Kaaberma,EST,Zhao Gang,CHN,15,6,
1996,Iván Kovács,HUN,Mike Marx,USA,15,6,
1996,Elmar Borrmann,GER,Lee Sang-Gi,KOR,15,14,
1996,César González,ESP,Meelis Loit,EST,15,14,
1996,Sandro Cuomo,ITA,Valery Zakharevich,RUS,15,14,
1996,Andrus Kajak,EST,Krisztián Kulcsár,HUN,15,14,
1996,Elmar Borrmann,GER,Maurizio Randazzo,ITA,15,14,
1996,Géza Imre,HUN,Péter Vánky,SWE,15,14,
1996,Iván Trevejo,CUB,Danek Nowosielski,CAN,15,14,
1996,Pavel Kolobkov,RUS,Yang Noe-Seong,KOR,15,14,
1996,Sandro Cuomo,ITA,Andrus Kajak,EST,15,14,
1996,Géza Imre,HUN,Elmar Borrmann,GER,15,14,
1996,Kaido Kaaberma,EST,Robert Leroux,FRA,15,14,
1996,Géza Imre,HUN,Sandro Cuomo,ITA,15,14,
1996,Iván Trevejo,CUB,Kaido Kaaberma,EST,15,14,
1996,Aleksandr Beketov,RUS,Iván Trevejo,CUB,15,14,
1996,Tamir Bloom,USA,Olivier Jacquet,SUI,15,13,
1996,Jang Tae-Seok,KOR,Roman Ječmínek,CZE,15,13,
1996,Arnd Schmitt,GER,Jang Tae-Seok,KOR,15,13,
1996,Marius Strzalka,GER,Angelo Mazzoni,ITA,15,13,
1996,Iván Kovács,HUN,Marius Strzalka,GER,15,13,
1996,Aleksandr Beketov,RUS,Jean-Michel Henry,FRA,15,13,
1996,Géza Imre,HUN,Paris Inostroza,CHI,15,12,
1996,Zhao Gang,CHN,Iliya Mechkov,BUL,15,12,
1996,Marius Strzalka,GER,Gabriel Pantelimon,ROU,15,12,
1996,Marius Strzalka,GER,Jean-Marc Chouinard,CAN,15,12,
1996,Aleksandr Beketov,RUS,Nic Bürgin,SUI,15,12,
1996,Vitali Zakharau,BLR,Nuno Frazão,POR,15,11,
1996,Jim Carpenter,USA,Juan Miguel Paz,COL,15,11,
1996,Angelo Mazzoni,ITA,Vitali Zakharau,BLR,15,11,
1996,Éric Srecki,FRA,César González,ESP,15,11,
1996,Iván Kovács,HUN,Pavel Kolobkov,RUS,15,11,
1996,Jean-Michel Henry,FRA,Mauricio Rivas,COL,15,11,
1996,Iván Trevejo,CUB,Aurel Bratu,ROU,15,10,
1996,Gheorghe Epurescu,ROU,Óscar Fernández,ESP,15,10,
1996,Aleksandr Beketov,RUS,Éric Srecki,FRA,15,10,
1996,Iván Trevejo,CUB,Géza Imre,HUN,15,10,
2000,Oleksandr Horbachuk,UKR,Jörg Fiedler,GER,9,8,
2000,Zhao Gang,CHN,Attila Fekete,HUN,9,8,
2000,Tamir Bloom,USA,Andrei Murashko,BLR,8,4,
2000,Pavel Kolobkov,RUS,Meelis Loit,EST,15,9,
2000,Péter Vánky,SWE,Uladzimir Pchenikin,BLR,15,9,
2000,Laurie Shong,CAN,David Nathan,AUS,15,8,
2000,Lee Sang-Gi,KOR,Marc-Konstantin Steifensand,GER,15,8,
2000,Pavel Kolobkov,RUS,Lee Sang-Yeop,KOR,15,8,
2000,Meelis Loit,EST,Wang Weixin,CHN,15,7,
2000,Péter Vánky,SWE,Paolo Milanoli,ITA,15,6,
2000,Hugues Obry,FRA,Gerry Adams,AUS,15,5,
2000,Oleksandr Horbachuk,UKR,Nelson Loyola,CUB,15,14,
2000,Lee Sang-Yeop,KOR,Vitali Zakharau,BLR,15,14,
2000,Gerry Adams,AUS,Iván Kovács,HUN,15,14,
2000,Pavel Kolobkov,RUS,Iván Trevejo,CUB,15,14,
2000,Lee Sang-Gi,KOR,Éric Srecki,FRA,15,14,
2000,Lee Sang-Gi,KOR,Marcel Fischer,SUI,15,14,
2000,Aleksandr Poddubny,KGZ,Andrus Kajak,EST,15,13,
2000,Gerry Adams,AUS,Carlos Pedroso,CUB,15,13,
2000,Mauricio Rivas,COL,Kaido Kaaberma,EST,15,13,
2000,Paolo Milanoli,ITA,Angelo Mazzoni,ITA,15,13,
2000,Lee Sang-Gi,KOR,Mauricio Rivas,COL,15,13,
2000,Hugues Obry,FRA,Marcel Fischer,SUI,15,13,
2000,Zhao Gang,CHN,Muhannad Saif El-Din,EGY,15,12,
2000,Hugues Obry,FRA,Jean-François Di Martino,FRA,15,12,
2000,Zhao Gang,CHN,Oliver Kayser,AUT,15,12,
2000,Arnd Schmitt,GER,Tamir Bloom,USA,15,12,
2000,Iván Trevejo,CUB,Alfredo Rota,ITA,15,12,
2000,Hugues Obry,FRA,Péter Vánky,SWE,15,12,
2000,Pavel Kolobkov,RUS,Hugues Obry,FRA,15,12,
2000,Uladzimir Pchenikin,BLR,Jonathan Peña,PUR,15,11,
2000,Alfredo Rota,ITA,Michael Switak,AUT,15,11,
2000,Éric Srecki,FRA,Oleksandr Horbachuk,UKR,15,11,
2000,Mauricio Rivas,COL,Nick Heffernan,AUS,15,10,
2000,Iván Trevejo,CUB,Aleksandr Poddubny,KGZ,15,10,
2000,Éric Srecki,FRA,Christoph Marik,AUT,15,10,
2000,Marcel Fischer,SUI,Arnd Schmitt,GER,15,10,
2000,Marcel Fischer,SUI,Zhao Gang,CHN,15,10,
2000,Michael Switak,AUT,Sergey Shabalin,KAZ,14,13,
2000,Attila Fekete,HUN,Laurie Shong,CAN,14,13,
2000,Pavel Kolobkov,RUS,Lee Sang-Gi,KOR,13,9,
2000,Marcel Fischer,SUI,Yang Noe-Seong,KOR,13,12,
2004,Zhao Gang,CHN,Yasser Mahmoud,EGY,15,9,
2004,Éric Boisse,FRA,Siriroj Rathprasert,THA,15,9,
2004,Marcel Fischer,SUI,Éric Boisse,FRA,15,9,
2004,Marcel Fischer,SUI,Wang Lei,CHN,15,9,
2004,Alfredo Rota,ITA,Alexandru Nyisztor,ROU,15,8,
2004,Pavel Kolobkov,RUS,Éric Boisse,FRA,15,8,
2004,Dmytro Kariuchenko,UKR,Christoph Marik,AUT,15,7,
2004,Marcel Fischer,SUI,Iván Kovács,HUN,15,7,
2004,Ahmed Nabil,EGY,Giorgos Abalof,GRE,15,6,
2004,Sergey Kochetkov,RUS,Aissam Rami,MAR,15,6,
2004,Dmytro Kariuchenko,UKR,Abderrahmane Daidj,ALG,15,6,
2004,Alexandru Nyisztor,ROU,Bohdan Nikishyn,UKR,15,6,
2004,Iván Kovács,HUN,Cody Mattern,USA,15,6,
2004,Pavel Kolobkov,RUS,Seamus Robinson,AUS,15,5,
2004,Fabrice Jeannet,FRA,Lee Sang-Yeop,KOR,15,5,
2004,Éric Boisse,FRA,Fabrice Jeannet,FRA,15,14,
2004,Wang Lei,CHN,Daniel Strigel,GER,15,14,
2004,Siriroj Rathprasert,THA,Muhannad Saif El-Din,EGY,15,13,
2004,Silvio Fernández,VEN,Xie Yongjun,CHN,15,13,
2004,Daniel Strigel,GER,Géza Imre,HUN,15,13,
