,Year,Player1,Country1,Player2,Country2,Score1,Score2
307,2021.0,RYAN Kelleigh,CAN,BIANCHIN Elisabetta,ITA,5.0,2.0
308,2021.0,MOHAMED Noura,EGY,BIANCHIN Elisabetta,ITA,2.0,5.0
309,2021.0,SUNDUCHKOVA Alexandra,RUS,POLOZIUK Alina,UKR,5.0,2.0
310,2021.0,SUNDUCHKOVA Alexandra,RUS,RHODES Zander,USA,5.0,1.0
311,2021.0,SUNDUCHKOVA Alexandra,RUS,AZUMA Rio,JPN,5.0,1.0
312,2021.0,SUNDUCHKOVA Alexandra,RUS,ELSHARKAWY Yara,EGY,5.0,2.0
313,2021.0,SUNDUCHKOVA Alexandra,RUS,INOSTROZA Arantza,CHI,0.0,5.0
314,2021.0,POLOZIUK Alina,UKR,RHODES Zander,USA,2.0,5.0
315,2021.0,POLOZIUK Alina,UKR,AZUMA Rio,JPN,2.0,5.0
316,2021.0,POLOZIUK Alina,UKR,ELSHARKAWY Yara,EGY,5.0,2.0
317,2021.0,POLOZIUK Alina,UKR,INOSTROZA Arantza,CHI,5.0,4.0
318,2021.0,RHODES Zander,USA,AZUMA Rio,JPN,5.0,1.0
319,2021.0,RHODES Zander,USA,ELSHARKAWY Yara,EGY,5.0,1.0
320,2021.0,RHODES Zander,USA,INOSTROZA Arantza,CHI,5.0,1.0
321,2021.0,AZUMA Rio,JPN,ELSHARKAWY Yara,EGY,4.0,1.0
322,2021.0,AZUMA Rio,JPN,INOSTROZA Arantza,CHI,5.0,2.0
323,2021.0,ELSHARKAWY Yara,EGY,INOSTROZA Arantza,CHI,5.0,1.0
324,2021.0,SCRUGGS Lauren,USA,KURACHI Miho,JPN,5.0,2.0
325,2021.0,SCRUGGS Lauren,USA,POSGAY Zsofia,GER,4.0,5.0
326,2021.0,SCRUGGS Lauren,USA,LYCZBINSKA Hanna,POL,5.0,1.0
327,2021.0,SCRUGGS Lauren,USA,MORMANDI Flavia Johanna,ARG,5.0,2.0
328,2021.0,SCRUGGS Lauren,USA,DIAZ Maria Teresa,ESP,5.0,3.0
329,2021.0,KURACHI Miho,JPN,POSGAY Zsofia,GER,5.0,4.0
330,2021.0,KURACHI Miho,JPN,LYCZBINSKA Hanna,POL,3.0,5.0
331,2021.0,KURACHI Miho,JPN,MORMANDI Flavia Johanna,ARG,5.0,3.0
332,2021.0,KURACHI Miho,JPN,DIAZ Maria Teresa,ESP,3.0,5.0
333,2021.0,POSGAY Zsofia,GER,LYCZBINSKA Hanna,POL,2.0,3.0
334,2021.0,POSGAY Zsofia,GER,MORMANDI Flavia Johanna,ARG,4.0,5.0
335,2021.0,POSGAY Zsofia,GER,DIAZ Maria Teresa,ESP,5.0,1.0
336,2021.0,LYCZBINSKA Hanna,POL,MORMANDI Flavia Johanna,ARG,5.0,0.0
337,2021.0,LYCZBINSKA Hanna,POL,DIAZ Maria Teresa,ESP,4.0,5.0
338,2021.0,MORMANDI Flavia Johanna,ARG,DIAZ Maria Teresa,ESP,5.0,1.0
339,2021.0,PASZTOR Flora,HUN,OLIVEIRA Carolina,POR,5.0,2.0
340,2021.0,PASZTOR Flora,HUN,BOLDOR Maria,ROU,3.0,5.0
341,2021.0,PASZTOR Flora,HUN,TSUJI Sumire,JPN,5.0,1.0
342,2021.0,PASZTOR Flora,HUN,CHAE Songoh,KOR,0.0,5.0
343,2021.0,PASZTOR Flora,HUN,KUDLACEK Beatrice,AUT,5.0,2.0
344,2021.0,OLIVEIRA Carolina,POR,BOLDOR Maria,ROU,3.0,5.0
345,2021.0,OLIVEIRA Carolina,POR,TSUJI Sumire,JPN,3.0,5.0
346,2021.0,OLIVEIRA Carolina,POR,CHAE Songoh,KOR,3.0,5.0
347,2021.0,OLIVEIRA Carolina,POR,KUDLACEK Beatrice,AUT,5.0,4.0
348,2021.0,BOLDOR Maria,ROU,TSUJI Sumire,JPN,1.0,5.0
349,2021.0,BOLDOR Maria,ROU,CHAE Songoh,KOR,5.0,3.0
350,2021.0,BOLDOR Maria,ROU,KUDLACEK Beatrice,AUT,5.0,0.0
351,2021.0,TSUJI Sumire,JPN,CHAE Songoh,KOR,5.0,0.0
352,2021.0,TSUJI Sumire,JPN,KUDLACEK Beatrice,AUT,5.0,2.0
353,2021.0,CHAE Songoh,KOR,KUDLACEK Beatrice,AUT,5.0,2.0
354,2021.0,JORGENSEN Laeticia,DEN,HANY Noha,EGY,2.0,5.0
355,2021.0,JORGENSEN Laeticia,DEN,HONG Sena,KOR,5.0,1.0
356,2021.0,JORGENSEN Laeticia,DEN,PUSTILNIK Nicole,ISR,3.0,5.0
357,2021.0,JORGENSEN Laeticia,DEN,MIYAWAKI Karin,JPN,1.0,5.0
358,2021.0,JORGENSEN Laeticia,DEN,VARDARO Elisa,ITA,4.0,5.0
359,2021.0,HANY Noha,EGY,HONG Sena,KOR,1.0,5.0
360,2021.0,HANY Noha,EGY,PUSTILNIK Nicole,ISR,1.0,5.0
361,2021.0,HANY Noha,EGY,MIYAWAKI Karin,JPN,5.0,4.0
362,2021.0,HANY Noha,EGY,VARDARO Elisa,ITA,2.0,5.0
363,2021.0,HONG Sena,KOR,PUSTILNIK Nicole,ISR,2.0,5.0
364,2021.0,HONG Sena,KOR,MIYAWAKI Karin,JPN,5.0,2.0
365,2021.0,HONG Sena,KOR,VARDARO Elisa,ITA,4.0,5.0
366,2021.0,PUSTILNIK Nicole,ISR,MIYAWAKI Karin,JPN,5.0,1.0
367,2021.0,PUSTILNIK Nicole,ISR,VARDARO Elisa,ITA,2.0,5.0
368,2021.0,MIYAWAKI Karin,JPN,VARDARO Elisa,ITA,4.0,5.0
369,2016.0,MARONET Andea,BEL,ROSSINI Serena,ITA,0.0,5.0
370,2016.0,MARONET Andea,BEL,MAMAEVA Natalya,RUS,1.0,5.0
371,2016.0,MARONET Andea,BEL,KIRSCH Anne,GER,1.0,5.0
372,2016.0,MARONET Andea,BEL,RUNDQUIST Harriet,SWE,2.0,5.0
373,2016.0,MARONET Andea,BEL,ZUROWSKA Beata,POL,2.0,5.0
374,2016.0,MARONET Andea,BEL,MINARIK Natalie,USA,0.0,5.0
375,2016.0,ROSSINI Serena,ITA,MAMAEVA Natalya,RUS,5.0,4.0
376,2016.0,ROSSINI Serena,ITA,KIRSCH Anne,GER,5.0,1.0
377,2016.0,ROSSINI Serena,ITA,RUNDQUIST Harriet,SWE,5.0,1.0
378,2016.0,ROSSINI Serena,ITA,ZUROWSKA Beata,POL,5.0,0.0
379,2016.0,ROSSINI Serena,ITA,MINARIK Natalie,USA,5.0,3.0
380,2016.0,MAMAEVA Natalya,RUS,KIRSCH Anne,GER,5.0,3.0
381,2016.0,MAMAEVA Natalya,RUS,RUNDQUIST Harriet,SWE,4.0,5.0
382,2016.0,MAMAEVA Natalya,RUS,ZUROWSKA Beata,POL,5.0,2.0
383,2016.0,MAMAEVA Natalya,RUS,MINARIK Natalie,USA,3.0,5.0
384,2016.0,KIRSCH Anne,GER,RUNDQUIST Harriet,SWE,2.0,5.0
385,2016.0,KIRSCH Anne,GER,ZUROWSKA Beata,POL,4.0,5.0
386,2016.0,KIRSCH Anne,GER,MINARIK Natalie,USA,1.0,5.0
387,2016.0,RUNDQUIST Harriet,SWE,ZUROWSKA Beata,POL,3.0,5.0
388,2016.0,RUNDQUIST Harriet,SWE,MINARIK Natalie,USA,5.0,2.0
389,2016.0,ZUROWSKA Beata,POL,MINARIK Natalie,USA,0.0,5.0
390,2016.0,HOHENADEL Leilani,GER,HOPPS Artemis,CAN,5.0,1.0
391,2016.0,HOHENADEL Leilani,GER,ABDRAKHMANOVA Adelya,RUS,1.0,5.0
392,2016.0,HOHENADEL Leilani,GER,DHUIQUE-HEIN Aliya,GER,5.0,2.0
393,2016.0,HOHENADEL Leilani,GER,DEVORE Delphine,USA,0.0,5.0
394,2016.0,HOHENADEL Leilani,GER,CATARZI Constance,FRA,5.0,3.0
395,2016.0,HOHENADEL Leilani,GER,KRALIKOVA Viktoria,SVK,3.0,5.0
396,2016.0,HOPPS Artemis,CAN,ABDRAKHMANOVA Adelya,RUS,1.0,5.0
397,2016.0,HOPPS Artemis,CAN,DHUIQUE-HEIN Aliya,GER,5.0,4.0
398,2016.0,HOPPS Artemis,CAN,DEVORE Delphine,USA,0.0,5.0
399,2016.0,HOPPS Artemis,CAN,CATARZI Constance,FRA,2.0,5.0
400,2016.0,HOPPS Artemis,CAN,KRALIKOVA Viktoria,SVK,2.0,5.0
401,2016.0,ABDRAKHMANOVA Adelya,RUS,DHUIQUE-HEIN Aliya,GER,5.0,3.0
402,2016.0,ABDRAKHMANOVA Adelya,RUS,DEVORE Delphine,USA,5.0,3.0
403,2016.0,ABDRAKHMANOVA Adelya,RUS,CATARZI Constance,FRA,5.0,0.0
404,2016.0,ABDRAKHMANOVA Adelya,RUS,KRALIKOVA Viktoria,SVK,5.0,0.0
405,2016.0,DHUIQUE-HEIN Aliya,GER,DEVORE Delphine,USA,0.0,5.0
406,2016.0,DHUIQUE-HEIN Aliya,GER,CATARZI Constance,FRA,1.0,5.0
407,2016.0,DHUIQUE-HEIN Aliya,GER,KRALIKOVA Viktoria,SVK,5.0,1.0
408,2016.0,DEVORE Delphine,USA,CATARZI Constance,FRA,5.0,4.0
409,2016.0,DEVORE Delphine,USA,KRALIKOVA Viktoria,SVK,5.0,3.0
410,2016.0,CATARZI Constance,FRA,KRALIKOVA Viktoria,SVK,3.0,4.0
411,2016.0,VIQUEIRA Marissa,USA,SORIANO Marie,FRA,0.0,5.0
412,2016.0,VIQUEIRA Marissa,USA,MARGETICH Iris,AUT,5.0,3.0
413,2016.0,VIQUEIRA Marissa,USA,BIANCHIN Elisabetta,ITA,5.0,4.0
414,2016.0,VIQUEIRA Marissa,USA,ERHARDT Maike,GER,2.0,1.0
415,2016.0,VIQUEIRA Marissa,USA,MELNIKOVA Maria,RUS,2.0,5.0
416,2016.0,VIQUEIRA Marissa,USA,CAMPBELL Alice,GBR,5.0,2.0
417,2016.0,SORIANO Marie,FRA,MARGETICH Iris,AUT,5.0,2.0
418,2016.0,SORIANO Marie,FRA,BIANCHIN Elisabetta,ITA,2.0,5.0
419,2016.0,SORIANO Marie,FRA,ERHARDT Maike,GER,0.0,5.0
420,2016.0,SORIANO Marie,FRA,MELNIKOVA Maria,RUS,4.0,5.0
421,2016.0,SORIANO Marie,FRA,CAMPBELL Alice,GBR,5.0,4.0
422,2016.0,MARGETICH Iris,AUT,BIANCHIN Elisabetta,ITA,1.0,5.0
423,2016.0,MARGETICH Iris,AUT,ERHARDT Maike,GER,5.0,3.0
424,2016.0,MARGETICH Iris,AUT,MELNIKOVA Maria,RUS,0.0,5.0
425,2016.0,MARGETICH Iris,AUT,CAMPBELL Alice,GBR,4.0,5.0
426,2016.0,BIANCHIN Elisabetta,ITA,ERHARDT Maike,GER,5.0,1.0
427,2016.0,BIANCHIN Elisabetta,ITA,MELNIKOVA Maria,RUS,5.0,4.0
428,2016.0,BIANCHIN Elisabetta,ITA,CAMPBELL Alice,GBR,5.0,2.0
429,2016.0,ERHARDT Maike,GER,MELNIKOVA Maria,RUS,2.0,5.0
430,2016.0,ERHARDT Maike,GER,CAMPBELL Alice,GBR,5.0,3.0
431,2016.0,MELNIKOVA Maria,RUS,CAMPBELL Alice,GBR,5.0,0.0
432,2016.0,CASTANIE Rozene,FRA,ENGELKE Isabelle,SWE,5.0,0.0
433,2016.0,CASTANIE Rozene,FRA,IBRAGIMOVA Elina,RUS,5.0,2.0
434,2016.0,CASTANIE Rozene,FRA,OLIVEIRA Carolina,POR,5.0,2.0
435,2016.0,CASTANIE Rozene,FRA,WISOKY Weronika,POL,5.0,0.0
436,2016.0,CASTANIE Rozene,FRA,KLEINER Elyssa,USA,5.0,4.0
437,2016.0,CASTANIE Rozene,FRA,BRAUN Julia,GER,5.0,3.0
438,2016.0,ENGELKE Isabelle,SWE,IBRAGIMOVA Elina,RUS,1.0,5.0
439,2016.0,ENGELKE Isabelle,SWE,OLIVEIRA Carolina,POR,2.0,5.0
440,2016.0,ENGELKE Isabelle,SWE,WISOKY Weronika,POL,2.0,5.0
441,2016.0,ENGELKE Isabelle,SWE,KLEINER Elyssa,USA,1.0,5.0
442,2016.0,ENGELKE Isabelle,SWE,BRAUN Julia,GER,1.0,5.0
443,2016.0,IBRAGIMOVA Elina,RUS,OLIVEIRA Carolina,POR,5.0,2.0
444,2016.0,IBRAGIMOVA Elina,RUS,WISOKY Weronika,POL,5.0,2.0
445,2016.0,IBRAGIMOVA Elina,RUS,KLEINER Elyssa,USA,4.0,5.0
446,2016.0,IBRAGIMOVA Elina,RUS,BRAUN Julia,GER,5.0,1.0
447,2016.0,OLIVEIRA Carolina,POR,WISOKY Weronika,POL,1.0,5.0
448,2016.0,OLIVEIRA Carolina,POR,KLEINER Elyssa,USA,2.0,5.0
449,2016.0,OLIVEIRA Carolina,POR,BRAUN Julia,GER,3.0,5.0
450,2016.0,WISOKY Weronika,POL,KLEINER Elyssa,USA,3.0,5.0
451,2016.0,WISOKY Weronika,POL,BRAUN Julia,GER,3.0,5.0
452,2016.0,KLEINER Elyssa,USA,BRAUN Julia,GER,2.0,5.0
453,2016.0,FRACKOWIAK Aleksandra,POL,YUSOVA Victoria,RUS,2.0,5.0
454,2016.0,FRACKOWIAK Aleksandra,POL,BIEDERMANN Juliane,GER,5.0,2.0
455,2016.0,FRACKOWIAK Aleksandra,POL,FAVARETTO Martina,ITA,5.0,1.0
456,2016.0,FRACKOWIAK Aleksandra,POL,NEMCOVA Stepanka,CZE,5.0,2.0
457,2016.0,FRACKOWIAK Aleksandra,POL,DU Katie,CAN,5.0,2.0
458,2016.0,FRACKOWIAK Aleksandra,POL,PATRU Morgane,FRA,3.0,5.0
459,2016.0,YUSOVA Victoria,RUS,BIEDERMANN Juliane,GER,5.0,0.0
460,2016.0,YUSOVA Victoria,RUS,FAVARETTO Martina,ITA,5.0,4.0
461,2016.0,YUSOVA Victoria,RUS,NEMCOVA Stepanka,CZE,5.0,0.0
462,2016.0,YUSOVA Victoria,RUS,DU Katie,CAN,3.0,0.0
463,2016.0,YUSOVA Victoria,RUS,PATRU Morgane,FRA,5.0,0.0
464,2016.0,BIEDERMANN Juliane,GER,FAVARETTO Martina,ITA,3.0,5.0
465,2016.0,BIEDERMANN Juliane,GER,NEMCOVA Stepanka,CZE,5.0,4.0
466,2016.0,BIEDERMANN Juliane,GER,DU Katie,CAN,1.0,5.0
467,2016.0,BIEDERMANN Juliane,GER,PATRU Morgane,FRA,5.0,4.0
468,2016.0,FAVARETTO Martina,ITA,NEMCOVA Stepanka,CZE,5.0,0.0
469,2016.0,FAVARETTO Martina,ITA,DU Katie,CAN,5.0,1.0
470,2016.0,FAVARETTO Martina,ITA,PATRU Morgane,FRA,3.0,5.0
471,2016.0,NEMCOVA Stepanka,CZE,DU Katie,CAN,2.0,5.0
472,2016.0,NEMCOVA Stepanka,CZE,PATRU Morgane,FRA,4.0,5.0
473,2016.0,DU Katie,CAN,PATRU Morgane,FRA,2.0,5.0
474,2016.0,EBERT Leonie,GER,MAGERAS Finnula,IRL,5.0,1.0
475,2016.0,EBERT Leonie,GER,GUILLAUME Meredith,FRA,5.0,2.0
476,2016.0,EBERT Leonie,GER,VOESTE Mara Sofie,GER,5.0,1.0
477,2016.0,EBERT Leonie,GER,KULAEVA Bella,RUS,5.0,1.0
478,2016.0,EBERT Leonie,GER,PRUSOVA Kristyna,CZE,5.0,2.0
479,2016.0,EBERT Leonie,GER,WOJTALUK Julia,POL,5.0,1.0
480,2016.0,MAGERAS Finnula,IRL,GUILLAUME Meredith,FRA,0.0,5.0
481,2016.0,MAGERAS Finnula,IRL,VOESTE Mara Sofie,GER,5.0,3.0
482,2016.0,MAGERAS Finnula,IRL,KULAEVA Bella,RUS,5.0,2.0
483,2016.0,MAGERAS Finnula,IRL,PRUSOVA Kristyna,CZE,5.0,1.0
484,2016.0,MAGERAS Finnula,IRL,WOJTALUK Julia,POL,5.0,2.0
485,2016.0,GUILLAUME Meredith,FRA,VOESTE Mara Sofie,GER,5.0,0.0
486,2016.0,GUILLAUME Meredith,FRA,KULAEVA Bella,RUS,4.0,5.0
487,2016.0,GUILLAUME Meredith,FRA,PRUSOVA Kristyna,CZE,5.0,1.0
488,2016.0,GUILLAUME Meredith,FRA,WOJTALUK Julia,POL,3.0,5.0
489,2016.0,VOESTE Mara Sofie,GER,KULAEVA Bella,RUS,1.0,5.0
490,2016.0,VOESTE Mara Sofie,GER,PRUSOVA Kristyna,CZE,5.0,2.0
491,2016.0,VOESTE Mara Sofie,GER,WOJTALUK Julia,POL,2.0,5.0
492,2016.0,KULAEVA Bella,RUS,PRUSOVA Kristyna,CZE,5.0,0.0
493,2016.0,KULAEVA Bella,RUS,WOJTALUK Julia,POL,5.0,2.0
494,2016.0,PRUSOVA Kristyna,CZE,WOJTALUK Julia,POL,2.0,5.0
495,2016.0,CAMPBELL Yasmin,GBR,WERNER Sophia,GER,0.0,0.0
496,2016.0,CAMPBELL Yasmin,GBR,TEMPESTA Cecilia Maria,ITA,0.0,0.0
497,2016.0,CAMPBELL Yasmin,GBR,CHRZANOWSKA Julia,POL,0.0,0.0
498,2016.0,CAMPBELL Yasmin,GBR,ADLER Polly,USA,0.0,0.0
499,2016.0,CAMPBELL Yasmin,GBR,GULIAEVA Mariya,RUS,0.0,0.0
500,2016.0,CAMPBELL Yasmin,GBR,RECHER Alice,FRA,0.0,0.0
501,2016.0,WERNER Sophia,GER,TEMPESTA Cecilia Maria,ITA,5.0,1.0
502,2016.0,WERNER Sophia,GER,CHRZANOWSKA Julia,POL,0.0,5.0
503,2016.0,WERNER Sophia,GER,ADLER Polly,USA,3.0,5.0
504,2016.0,WERNER Sophia,GER,GULIAEVA Mariya,RUS,5.0,3.0
505,2016.0,WERNER Sophia,GER,RECHER Alice,FRA,2.0,5.0
506,2016.0,TEMPESTA Cecilia Maria,ITA,CHRZANOWSKA Julia,POL,2.0,5.0
507,2016.0,TEMPESTA Cecilia Maria,ITA,ADLER Polly,USA,5.0,4.0
508,2016.0,TEMPESTA Cecilia Maria,ITA,GULIAEVA Mariya,RUS,5.0,2.0
509,2016.0,TEMPESTA Cecilia Maria,ITA,RECHER Alice,FRA,1.0,5.0
510,2016.0,CHRZANOWSKA Julia,POL,ADLER Polly,USA,3.0,5.0
511,2016.0,CHRZANOWSKA Julia,POL,GULIAEVA Mariya,RUS,5.0,0.0
512,2016.0,CHRZANOWSKA Julia,POL,RECHER Alice,FRA,5.0,4.0
513,2016.0,ADLER Polly,USA,GULIAEVA Mariya,RUS,0.0,5.0
514,2016.0,ADLER Polly,USA,RECHER Alice,FRA,2.0,5.0
515,2016.0,GULIAEVA Mariya,RUS,RECHER Alice,FRA,3.0,5.0
516,2016.0,MATYSIAK Katarzyna,POL,SCHNEEGANS Anne Sophie,GER,4.0,5.0
517,2016.0,MATYSIAK Katarzyna,POL,MOINDROT-ZILLIOX Naomi,CAN,2.0,5.0
518,2016.0,MATYSIAK Katarzyna,POL,CECCHINI Gabriela,BRA,4.0,5.0
519,2016.0,MATYSIAK Katarzyna,POL,HARDIE Heloise,GBR,5.0,3.0
520,2016.0,MATYSIAK Katarzyna,POL,PACELLI Maria Teresa,ITA,5.0,4.0
521,2016.0,MATYSIAK Katarzyna,POL,TIEU May,USA,5.0,4.0
522,2016.0,SCHNEEGANS Anne Sophie,GER,MOINDROT-ZILLIOX Naomi,CAN,2.0,5.0
523,2016.0,SCHNEEGANS Anne Sophie,GER,CECCHINI Gabriela,BRA,1.0,5.0
524,2016.0,SCHNEEGANS Anne Sophie,GER,HARDIE Heloise,GBR,4.0,5.0
525,2016.0,SCHNEEGANS Anne Sophie,GER,PACELLI Maria Teresa,ITA,5.0,2.0
526,2016.0,SCHNEEGANS Anne Sophie,GER,TIEU May,USA,3.0,4.0
527,2016.0,MOINDROT-ZILLIOX Naomi,CAN,CECCHINI Gabriela,BRA,2.0,5.0
528,2016.0,MOINDROT-ZILLIOX Naomi,CAN,HARDIE Heloise,GBR,5.0,4.0
529,2016.0,MOINDROT-ZILLIOX Naomi,CAN,PACELLI Maria Teresa,ITA,5.0,4.0
530,2016.0,MOINDROT-ZILLIOX Naomi,CAN,TIEU May,USA,5.0,4.0
531,2016.0,CECCHINI Gabriela,BRA,HARDIE Heloise,GBR,5.0,0.0
532,2016.0,CECCHINI Gabriela,BRA,PACELLI Maria Teresa,ITA,5.0,4.0
533,2016.0,CECCHINI Gabriela,BRA,TIEU May,USA,4.0,5.0
534,2016.0,HARDIE Heloise,GBR,PACELLI Maria Teresa,ITA,2.0,5.0
535,2016.0,HARDIE Heloise,GBR,TIEU May,USA,3.0,4.0
536,2016.0,PACELLI Maria Teresa,ITA,TIEU May,USA,2.0,5.0
537,2016.0,CAULFIELD Jane,CAN,VOGEL Ainhoa,GER,3.0,4.0
538,2016.0,CAULFIELD Jane,CAN,BORELLA Claudia,ITA,4.0,5.0
539,2016.0,CAULFIELD Jane,CAN,OKUMUS Busra,TUR,5.0,0.0
540,2016.0,CAULFIELD Jane,CAN,DUCHESNE Marie,FRA,5.0,2.0
541,2016.0,CAULFIELD Jane,CAN,JEGLINSKA Aleksandra,POL,5.0,4.0
542,2016.0,CAULFIELD Jane,CAN,BINDER Sylvie,USA,4.0,5.0
543,2016.0,VOGEL Ainhoa,GER,BORELLA Claudia,ITA,3.0,5.0
544,2016.0,VOGEL Ainhoa,GER,OKUMUS Busra,TUR,5.0,4.0
545,2016.0,VOGEL Ainhoa,GER,DUCHESNE Marie,FRA,3.0,5.0
546,2016.0,VOGEL Ainhoa,GER,JEGLINSKA Aleksandra,POL,3.0,5.0
547,2016.0,VOGEL Ainhoa,GER,BINDER Sylvie,USA,4.0,5.0
548,2016.0,BORELLA Claudia,ITA,OKUMUS Busra,TUR,5.0,0.0
549,2016.0,BORELLA Claudia,ITA,DUCHESNE Marie,FRA,3.0,5.0
550,2016.0,BORELLA Claudia,ITA,JEGLINSKA Aleksandra,POL,4.0,5.0
551,2016.0,BORELLA Claudia,ITA,BINDER Sylvie,USA,5.0,3.0
552,2016.0,OKUMUS Busra,TUR,DUCHESNE Marie,FRA,0.0,5.0
553,2016.0,OKUMUS Busra,TUR,JEGLINSKA Aleksandra,POL,1.0,5.0
554,2016.0,OKUMUS Busra,TUR,BINDER Sylvie,USA,0.0,5.0
555,2016.0,DUCHESNE Marie,FRA,JEGLINSKA Aleksandra,POL,5.0,0.0
556,2016.0,DUCHESNE Marie,FRA,BINDER Sylvie,USA,5.0,2.0
557,2016.0,JEGLINSKA Aleksandra,POL,BINDER Sylvie,USA,3.0,5.0
558,2016.0,BITTEROVA Kitti,SVK,PETRIGNANI Alessandra,ITA,2.0,5.0
559,2016.0,BITTEROVA Kitti,SVK,PARTRIDGE Morgan,USA,5.0,2.0
560,2016.0,BITTEROVA Kitti,SVK,UDOVICHENKO Anna,RUS,1.0,4.0
561,2016.0,BITTEROVA Kitti,SVK,LACHERAY Eva,FRA,5.0,2.0
562,2016.0,BITTEROVA Kitti,SVK,STEPHAN Mona,GER,1.0,5.0
563,2016.0,BITTEROVA Kitti,SVK,MECH Marta,POL,2.0,5.0
564,2016.0,PETRIGNANI Alessandra,ITA,PARTRIDGE Morgan,USA,2.0,5.0
565,2016.0,PETRIGNANI Alessandra,ITA,UDOVICHENKO Anna,RUS,1.0,5.0
566,2016.0,PETRIGNANI Alessandra,ITA,LACHERAY Eva,FRA,2.0,5.0
567,2016.0,PETRIGNANI Alessandra,ITA,STEPHAN Mona,GER,5.0,2.0
568,2016.0,PETRIGNANI Alessandra,ITA,MECH Marta,POL,5.0,1.0
569,2016.0,PARTRIDGE Morgan,USA,UDOVICHENKO Anna,RUS,5.0,4.0
570,2016.0,PARTRIDGE Morgan,USA,LACHERAY Eva,FRA,3.0,5.0
571,2016.0,PARTRIDGE Morgan,USA,STEPHAN Mona,GER,5.0,2.0
572,2016.0,PARTRIDGE Morgan,USA,MECH Marta,POL,5.0,2.0
573,2016.0,UDOVICHENKO Anna,RUS,LACHERAY Eva,FRA,4.0,5.0
574,2016.0,UDOVICHENKO Anna,RUS,STEPHAN Mona,GER,5.0,2.0
575,2016.0,UDOVICHENKO Anna,RUS,MECH Marta,POL,5.0,4.0
576,2016.0,LACHERAY Eva,FRA,STEPHAN Mona,GER,5.0,1.0
577,2016.0,LACHERAY Eva,FRA,MECH Marta,POL,5.0,2.0
578,2016.0,STEPHAN Mona,GER,MECH Marta,POL,1.0,5.0
579,2016.0,WELTZIEN Theresa,GER,BANBURY Justine,USA,3.0,5.0
580,2016.0,WELTZIEN Theresa,GER,NEWTON-HUGHES Phoebe,GBR,4.0,5.0
581,2016.0,WELTZIEN Theresa,GER,WENZKE Tina,GER,4.0,1.0
582,2016.0,WELTZIEN Theresa,GER,TOMCZAK Renata,POL,1.0,5.0
583,2016.0,WELTZIEN Theresa,GER,BICEGO Lodovica,ITA,1.0,5.0
584,2016.0,WELTZIEN Theresa,GER,SEMENOVA Anastasia,RUS,2.0,5.0
585,2016.0,BANBURY Justine,USA,NEWTON-HUGHES Phoebe,GBR,5.0,2.0
586,2016.0,BANBURY Justine,USA,WENZKE Tina,GER,3.0,5.0
587,2016.0,BANBURY Justine,USA,TOMCZAK Renata,POL,1.0,5.0
588,2016.0,BANBURY Justine,USA,BICEGO Lodovica,ITA,2.0,5.0
589,2016.0,BANBURY Justine,USA,SEMENOVA Anastasia,RUS,4.0,5.0
590,2016.0,NEWTON-HUGHES Phoebe,GBR,WENZKE Tina,GER,5.0,4.0
591,2016.0,NEWTON-HUGHES Phoebe,GBR,TOMCZAK Renata,POL,0.0,5.0
592,2016.0,NEWTON-HUGHES Phoebe,GBR,BICEGO Lodovica,ITA,3.0,5.0
593,2016.0,NEWTON-HUGHES Phoebe,GBR,SEMENOVA Anastasia,RUS,1.0,5.0
594,2016.0,WENZKE Tina,GER,TOMCZAK Renata,POL,2.0,5.0
595,2016.0,WENZKE Tina,GER,BICEGO Lodovica,ITA,1.0,5.0
596,2016.0,WENZKE Tina,GER,SEMENOVA Anastasia,RUS,2.0,3.0
597,2016.0,TOMCZAK Renata,POL,BICEGO Lodovica,ITA,5.0,1.0
598,2016.0,TOMCZAK Renata,POL,SEMENOVA Anastasia,RUS,2.0,4.0
599,2016.0,BICEGO Lodovica,ITA,SEMENOVA Anastasia,RUS,4.0,5.0
600,2016.0,KUDLACEK Beatrice,AUT,AVCI Gokce Su,TUR,5.0,1.0
601,2016.0,KUDLACEK Beatrice,AUT,FRACKOWIAK Adrianna,POL,5.0,3.0
602,2016.0,KUDLACEK Beatrice,AUT,PAPPONE Arianna,ITA,3.0,2.0
603,2016.0,KUDLACEK Beatrice,AUT,HENAFF Ilona,FRA,1.0,5.0
604,2016.0,KUDLACEK Beatrice,AUT,FERON Johanna,GER,5.0,2.0
605,2016.0,KUDLACEK Beatrice,AUT,SUNDUCHKOVA Alexandra,RUS,0.0,5.0
606,2016.0,AVCI Gokce Su,TUR,FRACKOWIAK Adrianna,POL,1.0,5.0
607,2016.0,AVCI Gokce Su,TUR,PAPPONE Arianna,ITA,0.0,5.0
608,2016.0,AVCI Gokce Su,TUR,HENAFF Ilona,FRA,1.0,5.0
609,2016.0,AVCI Gokce Su,TUR,FERON Johanna,GER,3.0,5.0
610,2016.0,AVCI Gokce Su,TUR,SUNDUCHKOVA Alexandra,RUS,2.0,5.0
611,2016.0,FRACKOWIAK Adrianna,POL,PAPPONE Arianna,ITA,2.0,5.0
612,2016.0,FRACKOWIAK Adrianna,POL,HENAFF Ilona,FRA,3.0,5.0
613,2016.0,FRACKOWIAK Adrianna,POL,FERON Johanna,GER,4.0,5.0
