Year,Player1,Country1,Player2,Country2,Score1,Score2,Score
1988,Juan Miguel Paz,COL,Péter Vánky,SWE,3,5,
1988,Jean-Marc Chouinard,CAN,Péter Vánky,SWE,3,5,
1988,John Llewellyn,GBR,Philippe Riboud,FRA,3,5,
1988,Patrice Gaille,SUI,Philippe Riboud,FRA,3,5,
1988,Patrice Gaille,SUI,John Llewellyn,GBR,3,5,
1988,Tong King King,HKG,John Llewellyn,GBR,3,5,
1988,John Llewellyn,GBR,Witold Gadomski,POL,3,5,
1988,Axel Birnbaum,AUT,Mikhail Tishko,URS,3,5,
1988,Austin Thomas,ARU,Mikhail Tishko,URS,3,5,
1988,Hugh Kernohan,GBR,Stefano Pantano,ITA,3,5,
1988,Hugh Kernohan,GBR,Michel Dessureault,CAN,3,5,
1988,Khaled Jahrami,KUW,Hugh Kernohan,GBR,3,5,
1988,Saleh Sultan Farhan Faraj,BRN,Khaled Jahrami,KUW,3,5,
1988,Michel Dessureault,CAN,Saleh Sultan Farhan Faraj,BRN,3,5,
1988,Torsten Kühnemund,GDR,Ma Zhi,CHN,3,5,
1988,Ángel Fernández,ESP,Douglas Fonseca,BRA,3,5,
1988,Ahmed Al-Doseri,BRN,Douglas Fonseca,BRA,3,5,
1988,Torsten Kühnemund,GDR,Alain Côté,CAN,3,5,
1988,José Bandeira,POR,Arwin Kardolus,NED,3,5,
1988,Arnd Schmitt,FRG,Rafael di Tella,ARG,3,5,
1988,Cezary Siess,POL,Rafael di Tella,ARG,3,5,
1988,Arwin Kardolus,NED,Cezary Siess,POL,3,5,
1988,José Bandeira,POR,Cezary Siess,POL,3,5,
1988,Alfredo Bogarín,PAR,Cezary Siess,POL,3,5,
1988,Alfredo Bogarín,PAR,José Bandeira,POR,3,5,
1988,Michel Poffet,SUI,Torsten Kühnemund,GDR,3,5,
1988,Michel Dessureault,CAN,Michel Poffet,SUI,3,5,
1988,Ángel Fernández,ESP,Michel Poffet,SUI,3,5,
1988,Ángel Fernández,ESP,Rafael di Tella,ARG,3,5,
1988,Witold Gadomski,POL,Arwin Kardolus,NED,3,5,
1988,Hugh Kernohan,GBR,Douglas Fonseca,BRA,3,5,
1988,Philippe Riboud,FRA,Andrey Shuvalov,URS,3,5,
1988,Du Zhencheng,CHN,Andrey Shuvalov,URS,3,5,
1988,Du Zhencheng,CHN,Axel Birnbaum,AUT,3,5,
1988,Fernando de la Peña,ESP,Du Zhencheng,CHN,3,5,
1988,Juan Miguel Paz,COL,Patrice Gaille,SUI,3,5,
1988,Lee Il-Hui,KOR,Vladimir Reznichenko,URS,3,5,
1988,Juan Miguel Paz,COL,Antônio Machado,BRA,3,5,
1988,Lee Il-Hui,KOR,Antônio Machado,BRA,3,5,
1988,Lars Winter,FIN,Zoltán Székely,HUN,3,5,
1988,Lars Winter,FIN,Rob Stull,USA,3,5,
1988,Otto Drakenberg,SWE,Ludomir Chronowski,POL,3,5,
1988,Otto Drakenberg,SWE,John Llewellyn,GBR,3,5,
1988,Mikhail Tishko,URS,Jerri Bergström,SWE,3,5,
1988,Johannes Nagele,AUT,Stefan Joos,BEL,3,5,
1988,Arno Strohmeyer,AUT,Jerri Bergström,SWE,3,5,
1988,Cezary Siess,POL,Mikhail Tishko,URS,3,5,
1988,Mauricio Rivas,COL,Arno Strohmeyer,AUT,3,5,
1988,Stephen Trevor,USA,Arno Strohmeyer,AUT,3,5,
1988,Mikhail Tishko,URS,Mauricio Rivas,COL,3,5,
1988,Stéphane Ganeff,NED,Witold Gadomski,POL,3,5,
1988,John Llewellyn,GBR,Stéphane Ganeff,NED,3,5,
1988,Antônio Machado,BRA,John Llewellyn,GBR,3,5,
1988,Stefan Joos,BEL,Éric Srecki,FRA,3,5,
1988,Johannes Nagele,AUT,Stefano Pantano,ITA,3,5,
1988,André Kuhn,SUI,Szabolcs Pásztor,HUN,3,5,
1988,Du Zhencheng,CHN,Thomas Gerull,FRG,3,5,
1988,Ludomir Chronowski,POL,Thomas Gerull,FRG,3,5,
1988,Michel Poffet,SUI,Zoltán Székely,HUN,3,5,
1988,Rafael di Tella,ARG,Michel Poffet,SUI,3,5,
1988,Angelo Mazzoni,ITA,Martin Brill,NZL,3,5,
1988,Michel Dessureault,CAN,Martin Brill,NZL,3,5,
1988,Michel Dessureault,CAN,Angelo Mazzoni,ITA,3,5,
1988,Ma Zhi,CHN,Patrice Gaille,SUI,3,5,
1988,Ernő Kolczonay,HUN,Philippe Riboud,FRA,3,5,
1988,Mohamed Al-Hamar,KUW,Philippe Riboud,FRA,3,5,
1988,Juan Miguel Paz,COL,Ernő Kolczonay,HUN,3,5,
1988,Sandro Cuomo,ITA,Mohamed Al-Hamar,KUW,3,5,
1988,Zahi El-Khoury,LBN,Zoltán Székely,HUN,2,5,
1988,Younes Al-Mashmoum,KUW,Stephen Trevor,USA,2,5,
1988,André Kuhn,SUI,Sandro Cuomo,ITA,2,5,
1988,Stéphane Ganeff,NED,Sandro Cuomo,ITA,2,5,
1988,Óscar Pinto,POR,Roberto Lazzarini,BRA,2,5,
1988,Lee Il-Hui,KOR,Jean-Michel Henry,FRA,2,5,
1988,Fernando de la Peña,ESP,Lee Il-Hui,KOR,2,5,
1988,Roberto Durão,POR,Fernando de la Peña,ESP,2,5,
1988,Andrey Shuvalov,URS,Otto Drakenberg,SWE,2,5,
1988,Robert Davidson,AUS,Otto Drakenberg,SWE,2,5,
1988,Robert Davidson,AUS,Andrey Shuvalov,URS,2,5,
1988,Otto Drakenberg,SWE,Antônio Machado,BRA,2,5,
1988,Wang San-Tsai,TPE,Robert Davidson,AUS,2,5,
1988,Michel Youssef,LBN,Rob Stull,USA,2,5,
1988,Manuel Pereira,ESP,Thomas Gerull,FRG,2,5,
1988,Manuel Pereira,ESP,Jerri Bergström,SWE,2,5,
1988,Péter Vánky,SWE,Szabolcs Pásztor,HUN,2,5,
1988,Arno Strohmeyer,AUT,Vladimir Reznichenko,URS,2,5,
1988,Ali Abuzamia,JOR,Vladimir Reznichenko,URS,2,5,
1988,Tong King King,HKG,Philippe Riboud,FRA,2,5,
1988,Patrice Gaille,SUI,Witold Gadomski,POL,2,5,
1988,Tang Wing Keung,HKG,Martin Brill,NZL,2,5,
1988,Austin Thomas,ARU,Axel Birnbaum,AUT,2,5,
1988,Uwe Proske,GDR,Michel Poffet,SUI,2,5,
1988,Thierry Soumagne,BEL,Michel Poffet,SUI,2,5,
1988,Uwe Proske,GDR,Abdul Rahman Khalid,BRN,2,5,
1988,Johannes Nagele,AUT,Stefano Pantano,ITA,2,5,
1988,Hugh Kernohan,GBR,Johannes Nagele,AUT,2,5,
1988,Khaled Jahrami,KUW,Johannes Nagele,AUT,2,5,
1988,Khaled Jahrami,KUW,Michel Dessureault,CAN,2,5,
1988,Ahmed Al-Doseri,BRN,Torsten Kühnemund,GDR,2,5,
1988,Alain Côté,CAN,Ma Zhi,CHN,2,5,
1988,Ma Zhi,CHN,Ángel Fernández,ESP,2,5,
1988,Alfredo Bogarín,PAR,Arwin Kardolus,NED,2,5,
1988,Rafael di Tella,ARG,Torsten Kühnemund,GDR,2,5,
1988,Ángel Fernández,ESP,Torsten Kühnemund,GDR,2,5,
1988,Rafael di Tella,ARG,Michel Dessureault,CAN,2,5,
1988,Martin Brill,NZL,Alexander Pusch,FRG,2,5,
1988,Sergio Turiace,ARG,Alexander Pusch,FRG,2,5,
1988,Ma Zhi,CHN,Martin Brill,NZL,2,5,
1988,Sergio Turiace,ARG,Ma Zhi,CHN,2,5,
1988,Douglas Fonseca,BRA,Arwin Kardolus,NED,2,5,
1988,Douglas Fonseca,BRA,Sandro Cuomo,ITA,2,5,
1988,André Kuhn,SUI,Arnd Schmitt,FRG,2,5,
1988,Cezary Siess,POL,Jean-Michel Henry,FRA,2,5,
1988,Du Zhencheng,CHN,Philippe Riboud,FRA,2,5,
1988,Fernando de la Peña,ESP,Philippe Riboud,FRA,2,5,
1988,Fernando de la Peña,ESP,Axel Birnbaum,AUT,2,5,
1988,Vladimir Reznichenko,URS,Patrice Gaille,SUI,2,5,
1988,Antônio Machado,BRA,Patrice Gaille,SUI,2,5,
1988,Juan Miguel Paz,COL,Vladimir Reznichenko,URS,2,5,
1988,Lee Il-Hui,KOR,Juan Miguel Paz,COL,2,5,
1988,Szabolcs Pásztor,HUN,Éric Srecki,FRA,2,5,
1988,Yun Nam-Jin,KOR,Angelo Mazzoni,ITA,2,5,
1988,Thomas Gerull,FRG,Angelo Mazzoni,ITA,2,5,
1988,Stéphane Ganeff,NED,Yun Nam-Jin,KOR,2,5,
1988,Yun Nam-Jin,KOR,Thomas Gerull,FRG,2,5,
1988,Thierry Soumagne,BEL,Thomas Gerull,FRG,2,5,
1988,Rob Stull,USA,Zoltán Székely,HUN,2,5,
1988,Péter Vánky,SWE,Zoltán Székely,HUN,2,5,
1988,Uwe Proske,GDR,Rob Stull,USA,2,5,
1988,Lars Winter,FIN,Uwe Proske,GDR,2,5,
1988,Mohamed Al-Hamar,KUW,Ludomir Chronowski,POL,2,5,
1988,Roberto Lazzarini,BRA,Jerri Bergström,SWE,2,5,
1988,Roberto Lazzarini,BRA,Mikhail Tishko,URS,2,5,
1988,Chan Kai Sang,HKG,Mikhail Tishko,URS,2,5,
1988,Chan Kai Sang,HKG,Roberto Lazzarini,BRA,2,5,
1988,Stefan Joos,BEL,Stephen Trevor,USA,2,5,
1988,Johannes Nagele,AUT,Stephen Trevor,USA,2,5,
1988,Roberto Durão,POR,Stephen Trevor,USA,2,5,
1988,Mauricio Rivas,COL,Stefan Joos,BEL,2,5,
1988,Roberto Durão,POR,Mauricio Rivas,COL,2,5,
1988,Roberto Durão,POR,Johannes Nagele,AUT,2,5,
1988,Mauricio Rivas,COL,Jerri Bergström,SWE,2,5,
1988,Stephen Trevor,USA,Jerri Bergström,SWE,2,5,
1988,Antônio Machado,BRA,Torsten Kühnemund,GDR,2,5,
1988,Stéphane Ganeff,NED,Torsten Kühnemund,GDR,2,5,
1988,Stéphane Ganeff,NED,Antônio Machado,BRA,2,5,
1988,Joaquín Pinto,COL,Antônio Machado,BRA,2,5,
1988,Roberto Lazzarini,BRA,Éric Srecki,FRA,2,5,
1988,Uwe Proske,GDR,Péter Vánky,SWE,2,5,
1988,Roberto Lazzarini,BRA,Vladimir Reznichenko,URS,2,5,
1988,Stefan Joos,BEL,Uwe Proske,GDR,2,5,
1988,Alexander Pusch,FRG,Andrey Shuvalov,URS,2,5,
1988,Johannes Nagele,AUT,Andrey Shuvalov,URS,2,5,
1988,André Kuhn,SUI,Andrey Shuvalov,URS,2,5,
1988,André Kuhn,SUI,Stefano Pantano,ITA,2,5,
1988,Thomas Gerull,FRG,Jean-Michel Henry,FRA,2,5,
1988,Ludomir Chronowski,POL,Jean-Michel Henry,FRA,2,5,
1988,Rob Stull,USA,Du Zhencheng,CHN,2,5,
1988,Rob Stull,USA,Ludomir Chronowski,POL,2,5,
1988,Zoltán Székely,HUN,Arnd Schmitt,FRG,2,5,
1988,Michel Poffet,SUI,Arnd Schmitt,FRG,2,5,
1988,Arnd Schmitt,FRG,Lee Sang-Gi,KOR,2,5,
1988,Axel Birnbaum,AUT,Zoltán Székely,HUN,2,5,
1988,Axel Birnbaum,AUT,Michel Poffet,SUI,2,5,
1988,Ma Zhi,CHN,Martin Brill,NZL,2,5,
1988,Angelo Mazzoni,ITA,Ma Zhi,CHN,2,5,
1988,Arwin Kardolus,NED,Philippe Riboud,FRA,2,5,
1988,Sandro Cuomo,ITA,Philippe Riboud,FRA,2,5,
1988,Juan Miguel Paz,COL,Arwin Kardolus,NED,2,5,
1988,Arwin Kardolus,NED,Sandro Cuomo,ITA,2,5,
1988,Mohamed Al-Hamar,KUW,Ernő Kolczonay,HUN,2,5,
1988,André Kuhn,SUI,Roberto Lazzarini,BRA,1,5,
1988,Stéphane Ganeff,NED,Roberto Lazzarini,BRA,1,5,
1988,Óscar Pinto,POR,Stéphane Ganeff,NED,1,5,
1988,Fernando de la Peña,ESP,Jean-Michel Henry,FRA,1,5,
1988,Roberto Durão,POR,Jean-Michel Henry,FRA,1,5,
1988,Sergio Turiace,ARG,Éric Srecki,FRA,1,5,
1988,Mohamed Al-Hamar,KUW,Mauricio Rivas,COL,1,5,
1988,Ludomir Chronowski,POL,Alexander Pusch,FRG,1,5,
1988,Rob Stull,USA,Alexander Pusch,FRG,1,5,
1988,Michel Youssef,LBN,Alexander Pusch,FRG,1,5,
1988,Michel Youssef,LBN,Yun Nam-Jin,KOR,1,5,
1988,Rob Stull,USA,Ludomir Chronowski,POL,1,5,
1988,Michel Youssef,LBN,Ludomir Chronowski,POL,1,5,
1988,Stefan Joos,BEL,Vladimir Reznichenko,URS,1,5,
1988,Arno Strohmeyer,AUT,Lee Sang-Gi,KOR,1,5,
1988,Witold Gadomski,POL,Tong King King,HKG,1,5,
1988,Mikhail Tishko,URS,Lars Winter,FIN,1,5,
1988,Tang Wing Keung,HKG,Mikhail Tishko,URS,1,5,
1988,Axel Birnbaum,AUT,Martin Brill,NZL,1,5,
1988,Chan Kai Sang,HKG,Michel Poffet,SUI,1,5,
1988,Thierry Soumagne,BEL,Uwe Proske,GDR,1,5,
1988,Abdul Rahman Khalid,BRN,Chan Kai Sang,HKG,1,5,
1988,Michel Dessureault,CAN,Stefano Pantano,ITA,1,5,
1988,Ángel Fernández,ESP,Torsten Kühnemund,GDR,1,5,
1988,Ahmed Al-Doseri,BRN,Ángel Fernández,ESP,1,5,
1988,Cezary Siess,POL,Arnd Schmitt,FRG,1,5,
1988,José Bandeira,POR,Arnd Schmitt,FRG,1,5,
1988,Alfredo Bogarín,PAR,Rafael di Tella,ARG,1,5,
1988,Michel Dessureault,CAN,Torsten Kühnemund,GDR,1,5,
1988,Arno Strohmeyer,AUT,Alexander Pusch,FRG,1,5,
1988,Alexander Pusch,FRG,Ma Zhi,CHN,1,5,
1988,Sergio Turiace,ARG,Arno Strohmeyer,AUT,1,5,
1988,Hugh Kernohan,GBR,Sandro Cuomo,ITA,1,5,
1988,Younes Al-Mashmoum,KUW,Jean-Michel Henry,FRA,1,5,
1988,Cezary Siess,POL,André Kuhn,SUI,1,5,
1988,Axel Birnbaum,AUT,Andrey Shuvalov,URS,1,5,
1988,Axel Birnbaum,AUT,Philippe Riboud,FRA,1,5,
1988,Joaquín Pinto,COL,Szabolcs Pásztor,HUN,1,5,
1988,Joaquín Pinto,COL,Lee Sang-Gi,KOR,1,5,
1988,Thierry Soumagne,BEL,Yun Nam-Jin,KOR,1,5,
1988,Thomas Gerull,FRG,Stéphane Ganeff,NED,1,5,
1988,Lars Winter,FIN,Péter Vánky,SWE,1,5,
1988,Mohamed Al-Hamar,KUW,John Llewellyn,GBR,1,5,
1988,Otto Drakenberg,SWE,Mohamed Al-Hamar,KUW,1,5,
1988,Roberto Lazzarini,BRA,Ernő Kolczonay,HUN,1,5,
1988,Roberto Durão,POR,Stefan Joos,BEL,1,5,
1988,Stephen Trevor,USA,Mikhail Tishko,URS,1,5,
1988,Cezary Siess,POL,Stephen Trevor,USA,1,5,
1988,Joaquín Pinto,COL,Stéphane Ganeff,NED,1,5,
1988,Vladimir Reznichenko,URS,Stefan Joos,BEL,1,5,
1988,Roberto Lazzarini,BRA,Stefan Joos,BEL,1,5,
1988,Uwe Proske,GDR,Vladimir Reznichenko,URS,1,5,
1988,Rob Stull,USA,Jean-Michel Henry,FRA,1,5,
1988,Jean-Michel Henry,FRA,Yun Nam-Jin,KOR,1,5,
1988,Ludomir Chronowski,POL,Du Zhencheng,CHN,1,5,
1988,Yun Nam-Jin,KOR,Ludomir Chronowski,POL,1,5,
1988,Rafael di Tella,ARG,Arnd Schmitt,FRG,1,5,
1988,Michel Poffet,SUI,Lee Sang-Gi,KOR,1,5,
1988,Axel Birnbaum,AUT,Lee Sang-Gi,KOR,1,5,
1988,Douglas Fonseca,BRA,Michel Dessureault,CAN,1,5,
1988,Juan Miguel Paz,COL,Philippe Riboud,FRA,1,5,
1988,Ernő Kolczonay,HUN,Sandro Cuomo,ITA,1,5,
1988,Mohamed Al-Hamar,KUW,Juan Miguel Paz,COL,1,5,
1988,Zahi El-Khoury,LBN,Angelo Mazzoni,ITA,0,5,
1988,Zahi El-Khoury,LBN,Younes Al-Mashmoum,KUW,0,5,
1988,Óscar Pinto,POR,Sandro Cuomo,ITA,0,5,
1988,Wang San-Tsai,TPE,Antônio Machado,BRA,0,5,
1988,Sergio Turiace,ARG,Mauricio Rivas,COL,0,5,
1988,Ali Abuzamia,JOR,Lee Sang-Gi,KOR,0,5,
1988,Ali Abuzamia,JOR,Stefan Joos,BEL,0,5,
1988,Witold Gadomski,POL,Philippe Riboud,FRA,0,5,
1988,Tong King King,HKG,Patrice Gaille,SUI,0,5,
1988,Austin Thomas,ARU,Lars Winter,FIN,0,5,
1988,Tang Wing Keung,HKG,Lars Winter,FIN,0,5,
1988,Martin Brill,NZL,Mikhail Tishko,URS,0,5,
1988,Austin Thomas,ARU,Martin Brill,NZL,0,5,
1988,Abdul Rahman Khalid,BRN,Michel Poffet,SUI,0,5,
1988,Chan Kai Sang,HKG,Uwe Proske,GDR,0,5,
1988,Abdul Rahman Khalid,BRN,Thierry Soumagne,BEL,0,5,
1988,Saleh Sultan Farhan Faraj,BRN,Stefano Pantano,ITA,0,5,
1988,Alfredo Bogarín,PAR,Arnd Schmitt,FRG,0,5,
1988,Rafael di Tella,ARG,Arwin Kardolus,NED,0,5,
1988,Hugh Kernohan,GBR,Witold Gadomski,POL,0,5,
1988,Arwin Kardolus,NED,Hugh Kernohan,GBR,0,5,
1988,Robert Davidson,AUS,Éric Srecki,FRA,0,5,
1988,Thierry Soumagne,BEL,Angelo Mazzoni,ITA,0,5,
1988,Jerri Bergström,SWE,Ernő Kolczonay,HUN,0,5,
1988,Chan Kai Sang,HKG,Jerri Bergström,SWE,0,5,
1988,Mauricio Rivas,COL,Stephen Trevor,USA,0,5,
1988,Johannes Nagele,AUT,Mauricio Rivas,COL,0,5,
1988,Cezary Siess,POL,Jerri Bergström,SWE,0,5,
1988,John Llewellyn,GBR,Torsten Kühnemund,GDR,0,5,
1988,Joaquín Pinto,COL,Torsten Kühnemund,GDR,0,5,
1988,Johannes Nagele,AUT,Alexander Pusch,FRG,0,5,
1988,Axel Birnbaum,AUT,Arnd Schmitt,FRG,0,5,
1988,Douglas Fonseca,BRA,Angelo Mazzoni,ITA,0,5,
1988,Mohamed Al-Hamar,KUW,Arwin Kardolus,NED,0,5,
1988,Arwin Kardolus,NED,Stefan Joos,BEL,9,10,
1988,Thomas Gerull,FRG,Lee Sang-Gi,KOR,9,10,
1988,Mikhail Tishko,URS,Ernő Kolczonay,HUN,9,10,
1988,Antônio Machado,BRA,Arnd Schmitt,FRG,9,10,
1988,Arnd Schmitt,FRG,Vladimir Reznichenko,URS,9,10,
1988,Martin Brill,NZL,Andrey Shuvalov,URS,9,10,
1988,Michel Dessureault,CAN,Patrice Gaille,SUI,9,10,
1988,Zoltán Székely,HUN,Sandro Cuomo,ITA,9,10,
1988,Stéphane Ganeff,NED,Ernő Kolczonay,HUN,9,10,
1988,Vladimir Reznichenko,URS,Philippe Riboud,FRA,9,10,
1988,Andrey Shuvalov,URS,Arnd Schmitt,FRG,9,10,
1988,Philippe Riboud,FRA,Arnd Schmitt,FRG,9,10,
1988,Stéphane Ganeff,NED,Jerri Bergström,SWE,8,10,
1988,Stefano Pantano,ITA,Martin Brill,NZL,8,10,
1988,Sandro Cuomo,ITA,Philippe Riboud,FRA,8,10,
1988,Philippe Riboud,FRA,Jerri Bergström,SWE,8,10,
1988,Jean-Michel Henry,FRA,Ernő Kolczonay,HUN,8,10,
1988,Michel Poffet,SUI,Arnd Schmitt,FRG,8,10,
1988,Sandro Cuomo,ITA,Andrey Shuvalov,URS,8,10,
1988,Angelo Mazzoni,ITA,Arno Strohmeyer,AUT,7,10,
1988,Patrice Gaille,SUI,Sandro Cuomo,ITA,7,10,
1988,Lee Sang-Gi,KOR,Arno Strohmeyer,AUT,7,10,
1988,Arno Strohmeyer,AUT,Torsten Kühnemund,GDR,7,10,
1988,Arwin Kardolus,NED,Johannes Nagele,AUT,7,10,
1988,Thomas Gerull,FRG,Martin Brill,NZL,7,10,
1988,Arno Strohmeyer,AUT,Martin Brill,NZL,7,10,
1988,Jerri Bergström,SWE,Arnd Schmitt,FRG,7,10,
1988,Éric Srecki,FRA,Mauricio Rivas,COL,6,10,
1988,Yun Nam-Jin,KOR,Witold Gadomski,POL,6,10,
1988,Du Zhencheng,CHN,Andrey Shuvalov,URS,6,10,
1988,Stefan Joos,BEL,Torsten Kühnemund,GDR,6,10,
1988,Ernő Kolczonay,HUN,Jerri Bergström,SWE,6,10,
1988,Alexander Pusch,FRG,Andrey Shuvalov,URS,6,10,
1988,Angelo Mazzoni,ITA,Thomas Gerull,FRG,6,10,
1988,Ernő Kolczonay,HUN,Philippe Riboud,FRA,6,10,
1988,Zoltán Székely,HUN,Vladimir Reznichenko,URS,5,10,
1988,Péter Vánky,SWE,Alexander Pusch,FRG,5,10,
1988,Witold Gadomski,POL,Mauricio Rivas,COL,5,10,
1988,Mauricio Rivas,COL,Vladimir Reznichenko,URS,5,10,
1988,Antônio Machado,BRA,Zoltán Székely,HUN,5,10,
1988,Éric Srecki,FRA,Michel Poffet,SUI,5,10,
1988,Stefan Joos,BEL,Patrice Gaille,SUI,5,10,
1988,Witold Gadomski,POL,Stefano Pantano,ITA,5,10,
1988,Patrice Gaille,SUI,Martin Brill,NZL,5,10,
1988,Stefano Pantano,ITA,Sandro Cuomo,ITA,5,10,
1988,Torsten Kühnemund,GDR,Sandro Cuomo,ITA,5,10,
1988,Jean-Michel Henry,FRA,Michel Poffet,SUI,4,10,
1988,Michel Poffet,SUI,Alexander Pusch,FRG,4,10,
1988,Mikhail Tishko,URS,Stéphane Ganeff,NED,4,10,
1988,Péter Vánky,SWE,Jean-Michel Henry,FRA,4,10,
1988,Du Zhencheng,CHN,Stefano Pantano,ITA,4,10,
1988,Lee Sang-Gi,KOR,Stéphane Ganeff,NED,4,10,
1988,Alexander Pusch,FRG,Sandro Cuomo,ITA,4,10,
1988,Sandro Cuomo,ITA,Philippe Riboud,FRA,4,10,
1988,Johannes Nagele,AUT,Torsten Kühnemund,GDR,3,10,
1988,Michel Dessureault,CAN,Philippe Riboud,FRA,3,10,
1988,Martin Brill,NZL,Andrey Shuvalov,URS,3,10,
1988,Yun Nam-Jin,KOR,Éric Srecki,FRA,2,10,
1988,Johannes Nagele,AUT,Arnd Schmitt,FRG,2,10,
1988,Mauricio Rivas,COL,Arnd Schmitt,FRG,2,10,
1992,Sergey Kravchuk,EUN,Éric Srecki,FRA,5,5,
1992,Jiří Douba,TCH,Roberto Lazzarini,BRA,5,5,
1992,Manuel Pereira,ESP,Robert Marx,USA,5,5,
1992,Olivier Jacquet,SUI,Maurizio Randazzo,ITA,5,5,
1992,Olivier Jacquet,SUI,Gavin McLean,NZL,5,5,
1992,Zahi El-Khoury,LBN,Roman Ječmínek,TCH,5,5,
1992,Norikazu Tanabe,JPN,Sandro Cuomo,ITA,5,5,
1992,André Kuhn,SUI,Jean-Marc Chouinard,CAN,5,5,
1992,Sławomir Nawrocki,POL,André Kuhn,SUI,5,5,
1992,Kim Jeong-Gwan,KOR,Sławomir Nawrocki,POL,5,5,
1992,Arnd Schmitt,GER,Pavel Kolobkov,EUN,5,5,
1992,Laurie Shong,CAN,Angelo Mazzoni,ITA,4,5,
1992,Juan Miguel Paz,COL,Angelo Mazzoni,ITA,4,5,
1992,Daniel Lang,SUI,Angelo Mazzoni,ITA,4,5,
1992,Handry Lenzun,INA,Aleš Depta,TCH,4,5,
1992,Daniel Lang,SUI,Juan Miguel Paz,COL,4,5,
1992,Francisco Papaiano,BRA,Handry Lenzun,INA,4,5,
1992,Jiří Douba,TCH,Sergey Kravchuk,EUN,4,5,
1992,Chris O'Loughlin,USA,Sergey Kravchuk,EUN,4,5,
1992,Lucas Zakaria,INA,Sergey Kravchuk,EUN,4,5,
1992,Lucas Zakaria,INA,Roberto Lazzarini,BRA,4,5,
1992,Chris O'Loughlin,USA,Steven Paul,GBR,4,5,
1992,Andrey Shuvalov,EUN,Péter Vánky,SWE,4,5,
1992,Maciej Ciszewski,POL,Péter Vánky,SWE,4,5,
1992,Cornel Milan,ROU,Maciej Ciszewski,POL,4,5,
1992,Péter Vánky,SWE,Raúl Maroto,ESP,4,5,
1992,Cornel Milan,ROU,Mohamed Al-Hamar,KUW,4,5,
1992,Luciano Finardi,BRA,Mohamed Al-Hamar,KUW,4,5,
1992,Luciano Finardi,BRA,Cornel Milan,ROU,4,5,
1992,Robert Felisiak,GER,Krisztián Kulcsár,HUN,4,5,
1992,Michael O'Brien,IRL,Krisztián Kulcsár,HUN,4,5,
1992,Manuel Pereira,ESP,Krisztián Kulcsár,HUN,4,5,
1992,Michael O'Brien,IRL,Robert Felisiak,GER,4,5,
1992,José Marcelo Álvarez,PAR,Michael O'Brien,IRL,4,5,
1992,José Marcelo Álvarez,PAR,Manuel Pereira,ESP,4,5,
1992,Adrian Pop,ROU,Mauricio Rivas,COL,4,5,
1992,Maurizio Randazzo,ITA,Mauricio Rivas,COL,4,5,
1992,Enzo da Ponte,PAR,Mauricio Rivas,COL,4,5,
1992,Gavin McLean,NZL,Adrian Pop,ROU,4,5,
1992,Enzo da Ponte,PAR,Adrian Pop,ROU,4,5,
1992,Roman Ječmínek,TCH,Elmar Borrmann,GER,4,5,
1992,Lee Sang-Gi,KOR,Olivier Lenglet,FRA,4,5,
1992,Roman Ječmínek,TCH,Lee Sang-Gi,KOR,4,5,
1992,Trevor Strydom,RSA,Scott Arnold,AUS,4,5,
1992,Fernando de la Peña,ESP,Sandro Cuomo,ITA,4,5,
1992,Ferenc Hegedűs,HUN,Sandro Cuomo,ITA,4,5,
1992,Gabriel Pantelimon,ROU,Danek Nowosielski,CAN,4,5,
1992,Dario Torrente,RSA,Fernando de la Peña,ESP,4,5,
1992,Fernando de la Peña,ESP,Gabriel Pantelimon,ROU,4,5,
1992,Dario Torrente,RSA,Ferenc Hegedűs,HUN,4,5,
1992,Gabriel Pantelimon,ROU,Norikazu Tanabe,JPN,4,5,
1992,Dario Torrente,RSA,Norikazu Tanabe,JPN,4,5,
1992,André Kuhn,SUI,Kim Jeong-Gwan,KOR,4,5,
1992,Hein van Garderen,RSA,Ulf Sandegren,SWE,4,5,
1992,Robert Davidson,AUS,Iván Kovács,HUN,4,5,
1992,Kaido Kaaberma,EST,Robert Davidson,AUS,4,5,
1992,Jang Tae-Seok,KOR,Robert Davidson,AUS,4,5,
1992,Jon Normile,USA,Robert Davidson,AUS,4,5,
1992,Witold Gadomski,POL,Jon Normile,USA,4,5,
1992,Witold Gadomski,POL,Tan Ronald,SGP,4,5,
1992,Rui Frazão,POR,Pavel Kolobkov,EUN,4,5,
1992,Rafael di Tella,ARG,Thomas Lundblad,SWE,4,5,
1992,Rui Frazão,POR,Viktor Zuikov,EST,4,5,
1992,James Wong,SGP,Rafael di Tella,ARG,4,5,
1992,Aleš Depta,TCH,Angelo Mazzoni,ITA,3,5,
1992,Aleš Depta,TCH,Laurie Shong,CAN,3,5,
1992,Daniel Lang,SUI,Aleš Depta,TCH,3,5,
1992,Francisco Papaiano,BRA,Aleš Depta,TCH,3,5,
1992,Laurie Shong,CAN,Juan Miguel Paz,COL,3,5,
1992,Steven Paul,GBR,Éric Srecki,FRA,3,5,
1992,Chris O'Loughlin,USA,Jiří Douba,TCH,3,5,
1992,Lucas Zakaria,INA,Steven Paul,GBR,3,5,
1992,Cornel Milan,ROU,Péter Vánky,SWE,3,5,
1992,Cornel Milan,ROU,Andrey Shuvalov,EUN,3,5,
